season,week,date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home,score_away,score_home
2021,9,11/7/21,Patriots,Panthers,17,13,14-Jun,11-Mar,1-Jan,0-1,122,162,151,78,273,240,18-Dec,16-33,17-Feb,10-Jan,39,23,1,0,1,3,2,3,Jun-35,Oct-83,3-Feb,0-2,10,11,1,0,32:29:00,27:31:00,24,6
2021,9,11/7/21,Bills,Jaguars,17,16,15-Jun,13-Feb,0-1,2-Feb,229,139,72,79,301,218,31-47,17-28,Apr-35,12-Feb,14,27,1,1,2,0,3,1,12-118,Aug-54,0-1,0-2,9,10,0,0,30:38:00,29:22:00,6,9
2021,9,11/7/21,Vikings,Ravens,13,36,14-May,15-Jun,2-Feb,3-Mar,187,253,131,247,318,500,17-28,27-41,0-0,13-Mar,24,45,0,0,0,2,0,2,8-107,Aug-61,3-Feb,6-Apr,11,12,1,0,23:40,46:04:00,31,34
2021,9,11/7/21,Chargers,Eagles,28,20,10-May,12-Aug,4-Feb,0-0,356,155,89,176,445,331,32-38,17-Nov,0-0,7-Jan,27,39,0,0,0,0,0,0,30-Apr,25-Mar,6-Mar,3-Feb,8,8,0,0,33:37:00,26:23:00,27,24
2021,9,11/7/21,Packers,Chiefs,19,14,12-Feb,14-May,3-Feb,2-Jan,179,160,122,77,301,237,19-34,20-37,11-Jan,6-Jan,25,25,1,0,1,0,2,0,19-Apr,Jun-33,0-1,2-Jan,10,11,0,0,31:33:00,28:27:00,7,13
2021,9,11/7/21,Cardinals,49ers,22,22,15-Jul,10-Apr,2-Jan,0-0,274,298,163,39,437,337,23-27,28-40,8-Feb,28-May,39,11,0,2,0,1,0,3,Sep-84,Mar-35,3-Feb,3-Feb,11,11,0,0,36:47:00,23:13,31,17
2021,9,11/7/21,Titans,Rams,16,22,12-Apr,15-Apr,2-Feb,3-Feb,125,253,69,94,194,347,19-27,31-48,18-Mar,May-41,26,21,0,0,1,2,1,2,19-Apr,12-115,3-Mar,3-Jan,11,11,1,0,27:39:00,32:21:00,28,16
2021,9,11/8/21,Bears,Steelers,20,20,12-Apr,17-Jun,0-0,2-Feb,278,175,136,105,414,280,17-29,21-30,13-Mar,30-Apr,26,32,1,1,1,0,2,1,12-115,30-May,4-Feb,3-Mar,12,12,1,0,25:55:00,34:05:00,27,29
2021,10,11/11/21,Ravens,Dolphins,23,17,14-Feb,13-Mar,0-0,0-0,210,290,94,60,304,350,26-43,19-36,28-Apr,24-Apr,23,22,1,0,1,0,2,0,20-Apr,Nov-97,2-Jan,4-Jan,14,13,0,1,31:48:00,28:12:00,10,22
2021,10,11/14/21,Falcons,Cowboys,11,22,11-Jan,14-Jun,0-2,3-Mar,111,317,103,114,214,431,27-Oct,28-35,20-Feb,0-0,24,37,0,1,3,0,3,1,Jun-41,Aug-80,0-1,5-May,12,11,0,1,22:19,37:41:00,3,43
2021,10,11/14/21,Saints,Titans,22,17,12-May,12-Mar,0-0,0-0,287,198,86,66,373,264,21-36,19-27,22-Apr,15-Feb,21,29,1,0,0,0,1,0,Sep-65,Aug-49,4-Mar,5-Feb,11,11,0,0,28:33:00,31:27:00,21,23
2021,10,11/14/21,Jaguars,Colts,15,15,15-May,15-Apr,0-0,0-0,152,168,179,127,331,295,16-35,22-34,10-Mar,12-Jan,24,27,1,0,0,0,1,0,Aug-79,Jul-47,1-Jan,4-Jan,13,12,0,1,27:44:00,32:16:00,17,23
2021,10,11/14/21,Browns,Patriots,17,30,11-Jan,9-Jul,4-Feb,0-0,118,268,99,184,217,452,19-33,22-26,May-36,15-Feb,20,34,0,0,1,0,1,0,Jun-42,Jun-46,2-Jan,6-May,9,9,0,0,25:58:00,34:02:00,7,45
2021,10,11/14/21,Bills,Jets,26,22,7-Apr,13-Mar,0-0,2-Jan,350,296,139,70,489,366,21-28,27-47,16-Feb,2-Jan,24,22,1,1,1,4,2,5,Jul-50,Sep-69,7-Jun,2-Feb,13,12,0,0,27:27:00,32:33:00,45,17
2021,10,11/14/21,Lions,Steelers,17,22,18-Apr,17-Jul,2-Feb,0-0,77,242,229,145,306,387,14-25,30-50,Apr-37,0-0,39,31,0,2,0,1,0,3,Aug-84,Jul-59,0-1,3-Jan,15,14,0,0,33:12:00,36:48:00,16,16
2021,10,11/14/21,Buccaneers,Commanders,14,23,10-Apr,19-Nov,2-Feb,2-Feb,220,226,53,94,273,320,23-34,26-32,0-0,30-May,13,34,0,1,2,0,2,1,Jun-43,Mar-33,3-Jan,4-Feb,10,9,0,0,20:52,39:08:00,19,29
2021,10,11/14/21,Panthers,Cardinals,24,11,15-Jul,13-Apr,0-0,0-3,175,104,166,65,341,169,25-33,17-29,0-0,Apr-39,37,20,1,1,1,1,2,2,9-115,Apr-58,4-Mar,1-Jan,12,12,0,0,37:42:00,22:18,34,10
2021,10,11/14/21,Vikings,Chargers,24,20,14-May,12-May,2-Feb,0-0,278,171,103,82,381,253,25-37,20-34,16-Feb,24-Feb,33,19,1,0,0,1,1,1,10-118,Jul-52,4-Mar,3-Feb,11,10,0,0,36:15:00,23:45,27,20
2021,10,11/14/21,Eagles,Broncos,22,17,13-Jun,11-Jan,0-0,0-2,170,212,216,96,386,308,16-23,22-36,8-Feb,14-Jan,39,18,0,1,1,0,1,1,Jul-89,29-Apr,3-Jan,5-Jan,10,11,1,0,34:58:00,25:02:00,30,13
2021,10,11/14/21,Seahawks,Packers,15,22,15-Jul,14-Jul,0-1,0-1,133,287,75,106,208,393,20-40,23-37,28-Mar,5-Jan,16,32,0,0,2,1,2,1,May-39,Mar-43,0-1,5-Feb,10,9,0,0,20:51,39:09:00,0,17
2021,10,11/14/21,Chiefs,Raiders,29,15,15-Sep,9-Jan,3-Mar,2-Jan,422,249,94,50,516,299,36-51,25-35,0-0,12-Feb,25,14,1,1,0,1,1,2,Apr-34,Sep-68,4-Mar,2-Jan,10,10,0,0,35:26:00,24:34:00,41,14
2021,10,11/15/21,Rams,49ers,16,20,10-Mar,14-Aug,0-2,2-Jan,226,179,52,156,278,335,27-42,15-19,19-Feb,3-Jan,10,44,0,0,2,0,2,0,May-35,Sep-53,4-Jan,2-Feb,10,9,0,1,20:57,39:03:00,10,31
2021,11,11/18/21,Patriots,Falcons,20,11,12-Apr,11-Feb,0-0,2-Jan,174,125,134,40,308,165,22-26,20-32,Mar-33,Apr-33,30,16,0,0,1,4,1,4,May-59,Sep-72,3-Jan,0-2,11,11,1,0,32:43:00,27:17:00,25,0
2021,11,11/21/21,Colts,Bills,28,19,12-Aug,10-May,0-1,0-0,106,220,264,91,370,311,20-Nov,24-40,0-0,8-Jan,46,13,0,1,0,3,0,4,30-Mar,Jul-56,6-Apr,2-Feb,9,10,0,0,37:47:00,22:13,41,15
2021,11,11/21/21,Ravens,Bears,23,14,16-Jul,11-Feb,1-Jan,3-Feb,176,261,123,92,299,353,26-36,15-34,Jun-43,19-Mar,34,20,0,1,1,0,1,1,Jun-36,Jun-58,3-Jan,0-1,11,12,0,0,38:50:00,21:10,16,13
2021,11,11/21/21,Lions,Browns,12,22,11-Mar,13-May,0-0,0-0,77,165,168,184,245,349,15-23,15-29,0-0,11-Jan,23,36,0,0,2,2,2,2,Jul-67,Oct-82,0-0,2-Feb,11,11,0,0,25:04:00,34:56:00,10,13
2021,11,11/21/21,Texans,Titans,15,26,17-Jun,15-Jun,1-Jan,4-Feb,107,317,83,103,190,420,14-24,35-52,0-0,6-Feb,38,25,0,1,0,4,0,5,Jul-50,May-52,4-Feb,3-Feb,12,12,0,0,29:38:00,30:22:00,22,13
2021,11,11/21/21,Packers,Vikings,21,25,11-Jul,13-Sep,0-0,0-0,372,318,95,90,467,408,23-33,24-35,13-Feb,23-Feb,19,29,0,0,0,0,0,0,Aug-92,25-Mar,3-Feb,4-Mar,9,9,0,0,28:59:00,31:01:00,31,34
2021,11,11/21/21,Dolphins,Jets,20,18,14-Aug,14-Jul,0-0,1-Jan,273,278,115,102,388,380,27-34,24-39,0-0,13-Feb,33,18,0,1,1,0,1,1,Aug-62,Jul-48,4-Feb,4-Jan,11,10,0,0,33:35:00,26:25:00,24,17
2021,11,11/21/21,Saints,Eagles,18,21,13-Jun,21-Dec,0-0,0-0,214,138,109,242,323,380,22-40,13-24,0-0,9-Mar,22,50,1,1,2,0,3,1,25-Mar,Jun-49,4-Mar,4-Feb,15,14,0,1,22:59,37:01:00,29,40
2021,11,11/21/21,Commanders,Panthers,24,18,13-Jun,9-Feb,2-Feb,3-Jan,179,186,190,111,369,297,16-22,21-27,27-Mar,3-Jan,40,21,1,0,0,0,1,0,Aug-69,Jul-65,6-Mar,1-Jan,10,10,0,0,35:53:00,24:07:00,27,21
2021,11,11/21/21,49ers,Jaguars,25,14,12-Jun,11-May,1-Jan,1-Jan,162,146,171,54,333,200,16-22,16-25,14-Feb,12-Mar,42,16,0,2,0,0,0,2,12-Jan,Aug-56,3-Feb,2-Jan,9,7,0,0,38:22:00,21:38,30,10
2021,11,11/21/21,Bengals,Raiders,23,13,16-Aug,7-Jan,0-0,0-0,129,206,159,72,288,278,20-29,19-27,19-Mar,9-Feb,38,18,1,1,0,1,1,2,5-Jan,Jul-77,2-Feb,3-Jan,10,11,0,0,37:20:00,22:40,32,13
2021,11,11/21/21,Cowboys,Chiefs,16,22,15-May,12-Apr,0-0,0-0,194,244,82,126,276,370,28-43,23-37,22-May,16-Mar,16,26,1,1,2,1,3,2,Jun-45,Jun-64,0-2,3-Feb,12,13,0,0,29:13:00,30:47:00,9,19
2021,11,11/21/21,Cardinals,Seahawks,29,16,14-Jul,10-Feb,1-Jan,0-1,318,180,95,86,413,266,35-44,14-26,10-Feb,27-Apr,33,19,0,0,0,0,0,0,Mar-32,17-Feb,4-Mar,3-Jan,10,10,0,0,40:22:00,19:38,23,13
2021,11,11/21/21,Steelers,Chargers,22,33,15-Aug,12-Jul,0-2,0-1,245,374,55,159,300,533,28-44,30-41,28-Mar,8-Feb,18,26,0,0,0,1,0,1,Aug-38,Dec-75,7-Apr,7-Apr,11,11,0,0,28:14:00,31:46:00,37,41
2021,11,11/22/21,Giants,Buccaneers,15,28,9-Jan,13-Jun,3-Jan,1-Jan,149,308,66,94,215,402,23-39,32-48,18-Feb,10-Jan,13,27,1,0,2,1,3,1,30-Apr,Jun-39,2-Jan,5-Mar,11,11,0,0,24:21:00,35:39:00,10,30
2021,12,11/25/21,Bears,Lions,21,14,13-May,10-Apr,0-0,0-0,310,163,68,76,378,239,24-39,21-25,7-Jan,8-Jan,29,19,0,1,1,0,1,1,May-50,Oct-67,3-Jan,1-Jan,10,9,0,0,32:56:00,27:04:00,16,14
2021,12,11/25/21,Raiders,Cowboys,28,23,13-Mar,13-Mar,0-0,0-0,366,373,143,64,509,437,24-39,32-47,7-Mar,2-Jan,35,20,0,0,0,0,0,0,14-110,14-166,5-Feb,3-Feb,15,14,0,1,39:02:00,26:30:00,36,33
2021,12,11/25/21,Bills,Saints,21,12,13-Aug,14-May,1-Jan,3-Jan,248,146,113,44,361,190,23-28,17-30,12-Feb,17-Feb,32,25,0,0,2,1,2,1,Apr-35,24-Apr,4-Feb,1-Jan,10,11,0,0,34:38:00,25:22:00,31,6
2021,12,11/28/21,Steelers,Bengals,16,25,13-Jul,11-May,0-0,1-Jan,250,172,51,198,301,370,24-41,20-25,13-Mar,18-Feb,15,38,1,0,2,1,3,1,30-Apr,18-Mar,1-Jan,4-Mar,12,10,0,1,24:40:00,35:20:00,10,41
2021,12,11/28/21,Buccaneers,Colts,28,24,8-Feb,11-May,0-0,2-Feb,217,285,142,107,359,392,25-34,27-44,9-Feb,21-Mar,27,20,1,3,1,2,2,5,Apr-44,Jun-66,5-Apr,3-Mar,13,12,0,0,29:59:00,30:01:00,38,31
2021,12,11/28/21,Panthers,Dolphins,10,22,14-Apr,14-Jun,3-Feb,2-Feb,134,204,64,111,198,315,31-Oct,27-31,May-45,26-Feb,18,39,0,1,3,0,3,1,Jul-61,May-35,2-Jan,4-Mar,12,11,0,1,22:26,37:34:00,10,33
2021,12,11/28/21,Titans,Patriots,18,23,11-May,10-Apr,3-Jan,0-0,85,289,270,105,355,394,21-Nov,23-32,8-Feb,21-Feb,39,24,3,0,1,0,4,0,May-50,Apr-35,2-Jan,5-Feb,11,11,0,0,31:02:00,28:58:00,13,36
2021,12,11/28/21,Eagles,Giants,19,17,11-Apr,12-Mar,0-2,1-Jan,124,194,208,70,332,264,14-31,19-30,5-Jan,8-Jan,33,27,1,0,3,0,4,0,26-Apr,15-Feb,2-Jan,3-Jan,10,10,0,0,27:58:00,32:02:00,7,13
2021,12,11/28/21,Falcons,Jaguars,21,20,12-May,16-Sep,0-0,0-2,183,216,149,141,332,357,19-29,23-42,7-Jan,12-Jan,29,28,0,1,1,1,1,2,26-May,Jun-43,3-Mar,3-Jan,10,10,0,0,30:52:00,29:08:00,21,14
2021,12,11/28/21,Jets,Texans,18,13,13-Feb,14-Jun,2-Feb,2-Jan,109,106,157,96,266,202,14-24,17-26,Apr-36,May-52,34,24,0,0,1,1,1,1,May-40,Apr-32,4-Feb,2-Jan,11,11,0,0,33:42:00,26:18:00,21,14
2021,12,11/28/21,Chargers,Broncos,20,23,14-Jul,11-Aug,2-Jan,0-0,285,155,72,147,357,302,28-44,15-25,18-Mar,Jan-00,17,33,0,0,2,1,2,1,Sep-75,May-35,3-Feb,3-Mar,9,9,0,1,30:23:00,29:37:00,13,28
2021,12,11/28/21,Rams,Packers,15,21,13-Apr,19-Jul,0-1,2-Feb,285,307,68,92,353,399,21-39,28-45,17-Feb,Jan-00,20,32,2,1,1,0,3,1,30-Apr,Mar-32,2-Jan,5-Mar,14,13,0,1,20:20,39:40:00,28,36
2021,12,11/28/21,Vikings,49ers,17,23,8-Feb,12-May,3-Jan,0-0,256,215,67,208,323,423,21-33,17-26,6-Jan,15-Feb,18,39,1,0,1,1,2,1,May-38,May-57,3-Feb,4-Mar,12,12,1,0,22:53,37:07:00,26,34
2021,12,11/28/21,Browns,Ravens,14,22,13-Apr,15-Jul,0-1,1-Jan,222,155,40,148,262,303,18-37,20-32,25-Mar,10-Feb,17,43,2,0,0,4,2,4,May-45,May-54,0-0,2-Jan,12,13,0,0,22:56,37:04:00,10,16
2021,12,11/29/21,Seahawks,Commanders,10,27,12-Apr,13-May,0-0,2-Jan,233,219,34,152,267,371,20-31,27-35,14-Feb,4-Jan,12,43,1,0,0,1,1,1,Jun-51,Apr-38,1-Jan,4-Feb,11,12,0,0,18:20,41:40:00,15,17
2021,13,12/2/21,Cowboys,Saints,17,17,13-Feb,14-May,0-1,1-Jan,231,252,146,153,377,405,26-40,19-41,7-Jan,12-Feb,24,26,0,0,1,4,1,4,May-35,Jul-59,2-Jan,0-0,14,14,1,0,28:06:00,31:54:00,27,17
2021,13,12/5/21,Buccaneers,Falcons,25,21,13-Aug,17-Sep,1-Jan,0-0,368,259,57,121,425,380,38-51,30-41,0-0,May-38,17,23,0,1,1,0,1,1,15-Mar,Jun-39,4-Mar,3-Jan,10,9,0,1,27:14:00,32:46:00,30,17
2021,13,12/5/21,Cardinals,Bears,14,26,11-May,15-Jun,2-Jan,4-Apr,120,217,137,112,257,329,15-Nov,26-41,3-Jan,12-Mar,35,27,0,0,0,4,0,4,Aug-63,Jun-45,4-Feb,3-Mar,10,10,0,0,25:15:00,34:45:00,33,22
2021,13,12/5/21,Chargers,Bengals,18,21,13-Apr,12-Jun,1-Jan,0-1,284,260,79,96,363,356,26-35,24-40,Apr-33,Jun-40,22,25,2,2,1,2,3,4,Jul-51,Jul-63,3-Mar,3-Feb,13,15,1,0,28:46:00,31:14:00,41,22
2021,13,12/5/21,Vikings,Lions,26,23,13-Jun,11-Feb,0-1,3-Jan,326,272,100,100,426,372,30-41,25-41,14-Mar,24-Mar,27,27,1,1,0,1,1,2,Jul-66,11-Mar,6-Mar,4-Feb,12,12,0,0,33:04:00,26:56:00,27,29
2021,13,12/5/21,Giants,Dolphins,16,19,16-Jun,15-Jun,1-Jan,0-0,159,229,91,68,250,297,23-44,30-41,28-Mar,15-Feb,17,25,0,0,1,0,1,0,23-Mar,15-Mar,0-1,2-Feb,12,12,0,0,29:20:00,30:40:00,9,20
2021,13,12/5/21,Eagles,Jets,26,21,13-Jun,9-Mar,1-Jan,3-Feb,233,211,185,70,418,281,20-25,23-38,9-Feb,15-Feb,41,17,0,0,0,1,0,1,20-Mar,Jun-66,3-Jan,3-Mar,8,9,0,0,35:36:00,24:24:00,33,18
2021,13,12/5/21,Colts,Texans,26,9,13-Jul,12-Mar,1-Jan,0-3,151,57,238,84,389,141,16-22,27-Nov,7-Jan,Apr-37,48,19,1,1,0,1,1,2,25-May,25-Apr,6-Apr,0-0,12,11,0,0,41:35:00,18:25,31,0
2021,13,12/5/21,Commanders,Raiders,23,22,13-Jul,8-Feb,0-0,0-0,186,234,112,76,298,310,23-30,28-38,10-Jan,15-Feb,30,16,0,0,1,0,1,0,Jun-47,Jun-54,2-Feb,2-Jan,9,9,0,0,33:43:00,26:17:00,17,15
2021,13,12/5/21,Jaguars,Rams,14,24,12-May,12-May,2-Jan,1-Jan,136,290,61,128,197,418,16-28,26-38,9-Feb,5-Jan,25,27,2,0,0,0,2,0,Mar-39,Jul-47,1-Jan,4-Mar,11,10,0,0,26:15:00,33:45:00,7,37
2021,13,12/5/21,Ravens,Steelers,22,17,16-Aug,12-May,0-0,0-0,219,236,107,85,326,321,23-37,21-31,Jul-34,Jan-00,25,25,0,0,1,0,1,0,Oct-55,May-81,5-Feb,1-Jan,10,10,0,0,36:30:00,23:30,19,20
2021,13,12/5/21,49ers,Seahawks,17,21,10-Mar,15-May,2-Jan,2-Feb,294,181,71,146,365,327,20-30,30-37,5-Jan,Apr-50,25,27,1,2,2,1,3,3,Oct-86,Jun-40,2-Jan,5-Mar,13,13,0,0,26:48:00,33:12:00,23,30
2021,13,12/5/21,Broncos,Chiefs,22,15,14-Apr,12-May,6-Mar,0-0,250,178,154,89,404,267,22-40,15-29,7-Jan,6-Jan,31,24,1,0,2,1,3,1,May-37,Jul-60,3-Jan,2-Jan,10,10,0,1,33:30:00,26:30:00,9,22
2021,13,12/6/21,Patriots,Bills,11,16,12-Feb,13-Apr,2-Jan,0-1,19,131,222,99,241,230,3-Feb,15-30,0-0,14-Feb,46,25,1,1,0,0,1,1,Jun-47,20-Mar,0-1,4-Jan,10,10,0,0,32:01:00,27:59:00,14,10
2021,14,12/9/21,Steelers,Vikings,22,22,13-Apr,14-May,2-Feb,1-Jan,269,216,106,242,375,458,28-40,14-31,May-39,0-0,24,36,0,0,1,2,1,2,Oct-85,11-102,4-Mar,3-Feb,14,13,0,0,29:32:00,30:28:00,28,36
2021,14,12/12/21,Ravens,Browns,21,20,12-Jan,13-Jun,4-Mar,0-0,271,190,118,100,389,290,31-42,22-32,16-Apr,0-0,23,29,2,0,0,1,2,1,10-129,Apr-42,3-Feb,2-Feb,13,12,0,1,26:10:00,33:50:00,22,24
2021,14,12/12/21,Jaguars,Titans,9,22,13-May,15-Jun,2-Jan,0-0,184,161,8,102,192,263,24-40,20-31,Mar-37,30-Apr,8,34,0,0,4,0,4,0,Sep-79,15-Feb,0-0,3-Feb,11,11,0,0,23:03,36:57:00,0,20
2021,14,12/12/21,Raiders,Chiefs,19,21,11-Apr,13-Sep,1-Jan,0-0,246,240,44,132,290,372,33-45,20-24,17-Apr,18-Mar,12,30,4,0,1,0,5,0,Sep-85,Aug-63,2-Jan,4-Mar,10,9,0,1,26:25:00,33:35:00,9,48
2021,14,12/12/21,Saints,Jets,21,13,15-Jun,14-Mar,1-Jan,3-Jan,141,178,203,78,344,256,15-21,19-42,Mar-34,24-Mar,44,17,0,0,0,0,0,0,Apr-42,May-45,5-Feb,0-3,11,12,0,0,38:52:00,21:08,30,9
2021,14,12/12/21,Cowboys,Commanders,19,14,18-Jul,14-Mar,0-0,2-Jan,201,124,122,100,323,224,22-39,15-34,10-Apr,May-51,35,23,0,3,2,1,2,4,Jul-60,Jul-65,6-Jan,1-Jan,14,14,1,1,34:29:00,25:31:00,27,20
2021,14,12/12/21,Falcons,Panthers,20,21,14-Jul,11-Apr,2-Feb,3-Jan,190,243,128,91,318,334,19-28,21-35,0-0,10-Jan,36,26,1,1,0,2,1,3,Jun-60,Jun-45,4-Feb,3-Mar,10,10,1,0,34:37:00,25:23:00,29,21
2021,14,12/12/21,Seahawks,Texans,20,25,13-Jul,13-Mar,0-0,0-2,260,317,193,63,453,380,17-28,33-49,0-0,14-Feb,29,25,0,0,0,0,0,0,Aug-69,Jun-52,2-Jan,3-Jan,10,11,0,0,26:41:00,33:19:00,33,13
2021,14,12/12/21,Lions,Broncos,17,25,14-May,12-Aug,5-Mar,1-Jan,198,174,118,184,316,358,24-39,18-25,17-Feb,5-Jan,21,39,1,0,1,0,2,0,Jun-53,18-Feb,3-Jan,5-May,9,9,0,0,27:53:00,32:07:00,10,38
2021,14,12/12/21,Giants,Chargers,20,26,14-Jul,13-Jul,0-2,0-0,181,271,135,152,316,423,17-37,23-31,10-Feb,4-Feb,26,37,1,0,1,0,2,0,20-Mar,Jun-39,3-Mar,6-Mar,12,11,0,0,25:40:00,34:20:00,21,37
2021,14,12/12/21,49ers,Bengals,21,22,15-May,13-Apr,0-0,1-Jan,255,311,100,86,355,397,27-41,25-34,May-41,May-37,23,26,0,2,0,0,0,2,Jun-40,19-Feb,4-Feb,5-Jan,13,11,0,0,33:50:00,34:17:00,26,23
2021,14,12/12/21,Bills,Buccaneers,27,26,13-Feb,16-Aug,3-Feb,0-1,293,351,173,137,466,488,36-54,31-46,15-Mar,12-Feb,19,29,0,0,1,0,1,0,Jul-65,24-Apr,5-Mar,4-Feb,13,14,0,0,32:21:00,32:08:00,27,33
2021,14,12/12/21,Bears,Packers,16,27,13-May,10-Apr,0-1,1-Jan,210,320,137,119,347,439,18-33,29-37,14-Feb,21-Mar,23,24,1,0,2,0,3,0,Jul-41,30-Mar,0-1,4-Mar,12,11,1,1,25:00:00,35:00:00,30,45
2021,14,12/13/21,Rams,Cardinals,18,22,12-Jun,15-Aug,0-0,4-Feb,267,344,89,103,356,447,23-30,32-49,20-Mar,Apr-39,21,22,0,0,0,2,0,2,May-40,Jul-54,4-Feb,4-Feb,9,11,0,0,29:04:00,30:56:00,30,23
2021,15,12/16/21,Chiefs,Chargers,26,28,12-Jul,13-Jun,0-1,5-Feb,410,236,86,192,496,428,31-47,22-39,Jan-00,0-0,20,39,1,1,1,1,2,2,Apr-36,May-60,6-Mar,7-Apr,11,10,0,0,28:12:00,33:03:00,34,28
2021,15,12/18/21,Patriots,Colts,20,15,15-Jun,10-Feb,3-Jan,3-Mar,284,49,81,226,365,275,26-45,12-May,15-Jan,8-Jan,19,39,0,0,2,1,2,1,Aug-50,13-Feb,4-Feb,2-Jan,10,10,0,1,29:38:00,30:22:00,17,27
2021,15,12/19/21,Panthers,Bills,19,21,17-Jul,14-Jun,5-Jan,1-Jan,124,193,151,119,275,312,18-38,19-34,Apr-32,17-Apr,29,27,0,0,1,1,1,1,May-55,Aug-67,2-Jan,5-Apr,11,12,0,0,31:25:00,28:35:00,14,31
2021,15,12/19/21,Cardinals,Lions,23,22,15-Jul,13-Jun,3-Jan,1-Jan,293,212,105,126,398,338,29-50,21-26,20-Feb,4-Feb,21,34,0,1,1,0,1,1,Jul-83,Jun-49,0-4,2-Jan,11,10,0,0,28:08:00,31:52:00,12,30
2021,15,12/19/21,Jets,Dolphins,16,23,11-Mar,12-May,0-1,3-Feb,126,196,102,183,228,379,13-24,16-27,Jun-44,Jan-00,24,42,1,1,0,2,1,3,Mar-32,May-45,3-Feb,5-Apr,11,13,1,0,25:38:00,34:22:00,24,31
2021,15,12/19/21,Cowboys,Giants,23,15,14-Aug,14-Jun,0-0,3-Jan,203,178,125,124,328,302,28-37,19-36,14-Mar,3-Jan,30,24,1,1,0,3,1,4,Jun-45,Jun-34,5-Feb,0-2,11,10,0,0,33:23:00,26:37:00,21,6
2021,15,12/19/21,Titans,Steelers,22,12,18-Aug,11-Feb,2-Jan,0-0,117,133,201,35,318,168,23-32,16-25,Apr-36,15-Mar,42,17,3,0,1,0,4,0,Jul-68,30-May,4-Jan,3-Jan,11,12,0,0,39:08:00,20:52,13,19
2021,15,12/19/21,Texans,Jaguars,13,21,18-Oct,14-Mar,0-0,3-Feb,206,189,75,107,281,296,19-30,22-38,3-Jan,21-Mar,26,25,0,0,1,0,1,0,Sep-65,Apr-40,0-1,3-Jan,11,11,1,0,30:07:00,29:53:00,30,16
2021,15,12/19/21,Bengals,Broncos,12,19,13-Apr,16-Jul,0-0,0-1,136,159,113,133,249,292,15-22,18-34,21-Mar,27-Mar,26,34,0,1,0,0,0,1,Jun-38,Jun-60,0-2,0-1,12,11,0,0,27:19:00,32:41:00,15,10
2021,15,12/19/21,Falcons,49ers,13,23,13-May,11-Jun,0-3,0-0,213,235,62,162,275,397,19-32,18-24,23-Mar,0-0,23,32,1,1,0,0,1,1,29-Apr,May-35,5-Jan,5-Apr,11,10,0,0,29:33:00,30:27:00,13,31
2021,15,12/19/21,Packers,Ravens,26,24,9-May,13-Jul,0-0,4-Feb,250,211,96,143,346,354,23-31,28-40,18-Mar,4-Jan,25,26,0,0,0,0,0,0,Aug-76,Aug-56,5-Apr,6-Apr,9,9,0,0,31:10:00,28:50:00,31,30
2021,15,12/19/21,Saints,Buccaneers,11,17,16-Mar,19-Jun,0-0,0-1,151,184,61,118,212,302,13-27,26-48,3-Feb,30-Apr,31,21,0,1,0,1,0,2,Jun-41,30-Mar,0-2,0-0,13,13,0,0,29:45:00,30:15:00,9,0
2021,15,12/20/21,Raiders,Browns,20,13,13-Jun,14-Jun,1-Jan,1-Jan,230,147,98,89,328,236,25-38,20-30,6-Feb,0-0,25,24,1,0,1,0,2,0,Jul-64,Mar-61,2-Jan,2-Feb,10,10,0,0,33:24:00,26:36:00,16,14
2021,15,12/20/21,Vikings,Bears,13,24,17-May,12-Feb,0-1,5-Feb,61,255,132,115,193,370,24-Dec,26-39,26-Apr,30-Mar,33,28,0,3,1,0,1,3,Jul-54,Sep-91,3-Feb,5-Jan,12,11,0,0,30:45:00,29:15:00,17,9
2021,15,12/21/21,Seahawks,Rams,13,20,11-Mar,12-Jun,0-1,0-1,134,209,80,123,214,332,17-31,21-29,22-Mar,Apr-35,19,29,0,0,1,1,1,1,Aug-65,Apr-34,2-Jan,2-Jan,10,11,0,0,24:54:00,35:06:00,10,20
2021,15,12/21/21,Commanders,Eagles,14,23,13-Jun,13-Jul,0-1,0-1,174,281,63,238,237,519,20-31,20-26,20-Feb,15-Mar,21,41,0,1,0,1,0,2,25-Feb,Apr-48,3-Feb,6-Mar,11,10,0,0,24:43:00,35:17:00,17,27
2021,16,12/23/21,49ers,Titans,22,16,8-Mar,16-Sep,2-Jan,0-0,306,188,83,90,389,278,26-35,22-30,16-Feb,21-Apr,21,24,0,0,2,0,2,0,May-41,Jun-57,4-Feb,2-Feb,10,9,0,0,30:31:00,29:29:00,17,20
2021,16,12/25/21,Browns,Packers,28,19,12-Jul,10-Mar,1-Jan,1-Jan,189,202,219,109,408,311,21-36,24-34,May-33,0-0,25,24,0,0,4,0,4,0,Jun-38,29-Mar,5-Mar,4-Mar,10,10,0,0,31:41:00,28:19:00,22,24
